DATE,30-Oct-13,,,,,,,,,,,,,,,,,,,,,
30-Oct-18,,22.8961155207,22.6248436395,22.3592027252,22.094433365,21.8297240789,21.5682110815,21.312548181,21.0627724231,20.8183356301,20.5802905182,20.3512907462,20.1331383616,19.9239527733,19.7210142994,19.5234634762,19.3323006562,19.1488262675,18.9752176417,18.8138374321,18.6662688297,18.5333152707
30-Oct-20,,24.5246778408,24.2840137408,24.0499608243,23.8225264372,23.603385404,23.3958800516,23.2018700487,23.0169945419,22.8354051388,22.6528047803,22.466447758,22.2749691292,22.0822563844,21.8934215687,21.7115462818,21.5376817855,21.3730262783,21.2197193509,21.0799485197,20.9515890042,20.8282037138
30-Oct-23,,27.1881104749,26.9989966732,26.8117714341,26.6251766857,26.4399184801,26.2586669822,26.0833855122,25.9128683821,25.7451894449,25.5800752117,25.4189048453,25.2629003045,25.1123676667,24.9673447542,24.8269631357,24.689448079,24.5538372845,24.4225755806,24.2987339627,24.1801949538,24.0596526106
,,,,,,,,,,,,,,,,,,,,,,
END VOL SURFACE STANDARD DATES,,,,,,,,,,,,,,,,,,,,,,
TERM STRUCTURE STANDARD DATES,,,,,,,,,,,,,,,,,,,,,,
Term,ATM Vol Mid(%),ATM Vol Spread(%),Var Swap(%),Forward Price(USD),Forward Price(%),Dividend points,Security Lending(%),Funding rate(%),,,,,,,,,,,,,,
6-Nov-13,10.25,1.61,11.31,1771.72,99.99,0.29,0,0.17,,,,,,,,,,,,,,
29-Nov-13,11.27,0.8,13.27,1768.72,99.82,3.48,0,0.17,,,,,,,,,,,,,,
30-Dec-13,11.81,0.71,14.09,1766.18,99.67,6.38,0,0.2,,,,,,,,,,,,,,
30-Jan-14,12.32,0.62,14.76,1764.81,99.6,8.19,0,0.23,,,,,,,,,,,,,,
30-Apr-14,13.73,0.6,16.42,1757.19,99.17,16.88,0,0.24,,,,,,,,,,,,,,
30-Jul-14,14.58,0.6,17.5,1750.1,98.77,25.32,0,0.26,,,,,,,,,,,,,,
30-Oct-14,15.26,0.64,18.31,1743.57,98.4,33.39,0,0.28,,,,,,,,,,,,,,
30-Apr-15,16.47,0.74,19.35,1730.58,97.67,50.35,0,0.34,,,,,,,,,,,,,,
30-Oct-15,17.3,0.85,20.09,1719.69,97.05,67.05,0,0.42,,,,,,,,,,,,,,
31-Oct-16,18.31,1.05,20.63,1703.61,96.14,103.51,0,0.67,,,,,,,,,,,,,,
30-Oct-17,19.6,1.23,21.51,1703.89,96.16,139.37,0,1.03,,,,,,,,,,,,,,
30-Oct-18,20.35,1.41,22.12,1714.76,96.77,178.65,0,1.41,,,,,,,,,,,,,,
30-Oct-20,22.47,1.78,23.3,1757.91,99.21,263.76,0,2.06,,,,,,,,,,,,,,
30-Oct-23,25.42,2.33,26.01,1846.97,104.23,405.2,0,2.73,,,,,,,,,,,,,,
END TERM STRUCTURE STANDARD DATES,,,,,,,,,,,,,,,,,,,,,,
VOL SPREADS,,,,,,,,,,,,,,,,,,,,,,
Date,Days,Volatility Spread (%),,,,,,,,,,,,,,,,,,,,
9-Nov-13,10,1.5,,,,,,,,,,,,,,,,,,,,
29-Nov-13,30,0.8,,,,,,,,,,,,,,,,,,,,
7-Feb-14,100,0.6,,,,,,,,,,,,,,,,,,,,
26-Aug-14,300,0.6,,,,,,,,,,,,,,,,,,,,
26-Jul-16,1000,1,,,,,,,,,,,,,,,,,,,,
16-Jan-22,3000,2,,,,,,,,,,,,,,,,,,,,
END VOL SPREADS,,,,,,,,,,,,,,,,,,,,,,
RATES,,,,,,,,,,,,,,,,,,,,,,
Date,Days,Rate (%pa),Discount Factor,,,,,,,,,,,,,,,,,,,
31-Oct-13,1,0.115,0.9999968056,,,,,,,,,,,,,,,,,,,
1-Nov-13,2,0.1225002076,0.9999931945,,,,,,,,,,,,,,,,,,,
6-Nov-13,7,0.1698009773,0.9999669842,,,,,,,,,,,,,,,,,,,
2-Dec-13,33,0.1652435411,0.9998485497,,,,,,,,,,,,,,,,,,,
2-Jan-14,64,0.2065405335,0.9996329516,,,,,,,,,,,,,,,,,,,
3-Feb-14,96,0.2350568821,0.9993735743,,,,,,,,,,,,,,,,,,,
18-Mar-14,139,0.2267330916,0.9991253241,,,,,,,,,,,,,,,,,,,
19-Jun-14,232,0.2501735574,0.9983903655,,,,,,,,,,,,,,,,,,,
18-Sep-14,323,0.2714903805,0.997570047,,,,,,,,,,,,,,,,,,,
17-Dec-14,413,0.294237022,0.9966350779,,,,,,,,,,,,,,,,,,,
17-Mar-15,503,0.3221179761,0.9955166098,,,,,,,,,,,,,,,,,,,
18-Jun-15,596,0.3568776205,0.9941195682,,,,,,,,,,,,,,,,,,,
17-Sep-15,687,0.397818304,0.9924519917,,,,,,,,,,,,,,,,,,,
16-Dec-15,777,0.4449970928,0.9904625588,,,,,,,,,,,,,,,,,,,
1-Nov-16,1098,0.6733802586,0.9797388161,,,,,,,,,,,,,,,,,,,
1-Nov-17,1463,1.0337390688,0.9590669875,,,,,,,,,,,,,,,,,,,
1-Nov-18,1828,1.4122407349,0.9312674217,,,,,,,,,,,,,,,,,,,
1-Nov-19,2193,1.7591783281,0.8992163708,,,,,,,,,,,,,,,,,,,
2-Nov-20,2560,2.0641209209,0.8647735637,,,,,,,,,,,,,,,,,,,
1-Nov-21,2924,2.3207822396,0.8299871769,,,,,,,,,,,,,,,,,,,
1-Nov-22,3289,2.540659368,0.7951553166,,,,,,,,,,,,,,,,,,,
1-Nov-23,3654,2.7324836712,0.7606168707,,,,,,,,,,,,,,,,,,,
3-Nov-25,4387,3.0405759948,0.6941921245,,,,,,,,,,,,,,,,,,,
1-Nov-28,5481,3.3423155683,0.6061981138,,,,,,,,,,,,,,,,,,,
1-Nov-33,7307,3.6095751296,0.4868833841,,,,,,,,,,,,,,,,,,,
1-Nov-38,9133,3.7381126078,0.394142359,,,,,,,,,,,,,,,,,,,
2-Nov-43,10960,3.8090128187,0.320429568,,,,,,,,,,,,,,,,,,,
3-Nov-53,14614,3.7798625305,0.2217675606,,,,,,,,,,,,,,,,,,,
1-Nov-63,18264,3.6740065611,0.1603299392,,,,,,,,,,,,,,,,,,,
END RATES,,,,,,,,,,,,,,,,,,,,,,
DIVIDENDS,,,,,,,,,,,,,,,,,,,,,,
Date,Implied Dividends,,,,,,,,,,,,,,,,,,,,,
31-Oct-13,0.0733,,,,,,,,,,,,,,,,,,,,,
1-Nov-13,0.0704,,,,,,,,,,,,,,,,,,,,,
4-Nov-13,0.0132,,,,,,,,,,,,,,,,,,,,,
5-Nov-13,0.0435,,,,,,,,,,,,,,,,,,,,,
6-Nov-13,0.0866,,,,,,,,,,,,,,,,,,,,,
7-Nov-13,1.2594,,,,,,,,,,,,,,,,,,,,,
8-Nov-13,0.0193,,,,,,,,,,,,,,,,,,,,,
11-Nov-13,0.113,,,,,,,,,,,,,,,,,,,,,
13-Nov-13,0.1948,,,,,,,,,,,,,,,,,,,,,
14-Nov-13,0.2011,,,,,,,,,,,,,,,,,,,,,
15-Nov-13,0.1837,,,,,,,,,,,,,,,,,,,,,
18-Nov-13,0.0794,,,,,,,,,,,,,,,,,,,,,
19-Nov-13,0.1619,,,,,,,,,,,,,,,,,,,,,
20-Nov-13,0.1353,,,,,,,,,,,,,,,,,,,,,
21-Nov-13,0.0334,,,,,,,,,,,,,,,,,,,,,
25-Nov-13,0.0066,,,,,,,,,,,,,,,,,,,,,
26-Nov-13,0.0517,,,,,,,,,,,,,,,,,,,,,
27-Nov-13,0.101,,,,,,,,,,,,,,,,,,,,,
29-Nov-13,0.6489,,,,,,,,,,,,,,,,,,,,,
3-Dec-13,0.007,,,,,,,,,,,,,,,,,,,,,
4-Dec-13,0.0497,,,,,,,,,,,,,,,,,,,,,
5-Dec-13,0.3832,,,,,,,,,,,,,,,,,,,,,
6-Dec-13,0.2836,,,,,,,,,,,,,,,,,,,,,
9-Dec-13,0.2489,,,,,,,,,,,,,,,,,,,,,
10-Dec-13,0.058,,,,,,,,,,,,,,,,,,,,,
12-Dec-13,0.5534,,,,,,,,,,,,,,,,,,,,,
13-Dec-13,0.2695,,,,,,,,,,,,,,,,,,,,,
16-Dec-13,0.2229,,,,,,,,,,,,,,,,,,,,,
17-Dec-13,0.0115,,,,,,,,,,,,,,,,,,,,,
18-Dec-13,0.0106,,,,,,,,,,,,,,,,,,,,,
19-Dec-13,0.0513,,,,,,,,,,,,,,,,,,,,,
20-Dec-13,0.0753,,,,,,,,,,,,,,,,,,,,,
23-Dec-13,0.1561,,,,,,,,,,,,,,,,,,,,,
24-Dec-13,0.374,,,,,,,,,,,,,,,,,,,,,
27-Dec-13,0.0171,,,,,,,,,,,,,,,,,,,,,
30-Dec-13,0.1295,,,,,,,,,,,,,,,,,,,,,
3-Jan-14,0.1347,,,,,,,,,,,,,,,,,,,,,
6-Jan-14,0.0313,,,,,,,,,,,,,,,,,,,,,
9-Jan-14,0.5104,,,,,,,,,,,,,,,,,,,,,
13-Jan-14,0.0041,,,,,,,,,,,,,,,,,,,,,
21-Jan-14,0.8367,,,,,,,,,,,,,,,,,,,,,
23-Jan-14,0.039,,,,,,,,,,,,,,,,,,,,,
24-Jan-14,0.2326,,,,,,,,,,,,,,,,,,,,,
27-Jan-14,0.002,,,,,,,,,,,,,,,,,,,,,
30-Jan-14,0.017,,,,,,,,,,,,,,,,,,,,,
31-Jan-14,0.0181,,,,,,,,,,,,,,,,,,,,,
3-Feb-14,0.1762,,,,,,,,,,,,,,,,,,,,,
6-Feb-14,0.0448,,,,,,,,,,,,,,,,,,,,,
7-Feb-14,0.7777,,,,,,,,,,,,,,,,,,,,,
10-Feb-14,0.4997,,,,,,,,,,,,,,,,,,,,,
13-Feb-14,0.0984,,,,,,,,,,,,,,,,,,,,,
14-Feb-14,0.0111,,,,,,,,,,,,,,,,,,,,,
18-Feb-14,0.5409,,,,,,,,,,,,,,,,,,,,,
21-Feb-14,0.044,,,,,,,,,,,,,,,,,,,,,
24-Feb-14,0.0858,,,,,,,,,,,,,,,,,,,,,
27-Feb-14,0.2824,,,,,,,,,,,,,,,,,,,,,
28-Feb-14,0.2314,,,,,,,,,,,,,,,,,,,,,
3-Mar-14,0.0809,,,,,,,,,,,,,,,,,,,,,
5-Mar-14,0.7229,,,,,,,,,,,,,,,,,,,,,
6-Mar-14,0.0483,,,,,,,,,,,,,,,,,,,,,
7-Mar-14,0.2579,,,,,,,,,,,,,,,,,,,,,
10-Mar-14,0.1327,,,,,,,,,,,,,,,,,,,,,
12-Mar-14,0.4793,,,,,,,,,,,,,,,,,,,,,
13-Mar-14,0.2252,,,,,,,,,,,,,,,,,,,,,
14-Mar-14,0.0735,,,,,,,,,,,,,,,,,,,,,
17-Mar-14,0.0168,,,,,,,,,,,,,,,,,,,,,
19-Mar-14,0.7622,,,,,,,,,,,,,,,,,,,,,
20-Mar-14,0.1329,,,,,,,,,,,,,,,,,,,,,
21-Mar-14,0.0661,,,,,,,,,,,,,,,,,,,,,
24-Mar-14,0.4727,,,,,,,,,,,,,,,,,,,,,
27-Mar-14,0.0229,,,,,,,,,,,,,,,,,,,,,
28-Mar-14,0.0334,,,,,,,,,,,,,,,,,,,,,
31-Mar-14,0.0193,,,,,,,,,,,,,,,,,,,,,
2-Apr-14,0.0176,,,,,,,,,,,,,,,,,,,,,
3-Apr-14,0.2387,,,,,,,,,,,,,,,,,,,,,
4-Apr-14,0.0127,,,,,,,,,,,,,,,,,,,,,
7-Apr-14,0.3143,,,,,,,,,,,,,,,,,,,,,
9-Apr-14,0.381,,,,,,,,,,,,,,,,,,,,,
10-Apr-14,0.0333,,,,,,,,,,,,,,,,,,,,,
11-Apr-14,0.0454,,,,,,,,,,,,,,,,,,,,,
14-Apr-14,0.3774,,,,,,,,,,,,,,,,,,,,,
17-Apr-14,0.0522,,,,,,,,,,,,,,,,,,,,,
21-Apr-14,0.5298,,,,,,,,,,,,,,,,,,,,,
23-Apr-14,0.0211,,,,,,,,,,,,,,,,,,,,,
25-Apr-14,0.0136,,,,,,,,,,,,,,,,,,,,,
28-Apr-14,0.1916,,,,,,,,,,,,,,,,,,,,,
30-Apr-14,0.1031,,,,,,,,,,,,,,,,,,,,,
2-May-14,0.0014,,,,,,,,,,,,,,,,,,,,,
5-May-14,0.1208,,,,,,,,,,,,,,,,,,,,,
7-May-14,0.0673,,,,,,,,,,,,,,,,,,,,,
8-May-14,0.0262,,,,,,,,,,,,,,,,,,,,,
9-May-14,0.273,,,,,,,,,,,,,,,,,,,,,
12-May-14,0.0048,,,,,,,,,,,,,,,,,,,,,
14-May-14,0.0551,,,,,,,,,,,,,,,,,,,,,
15-May-14,0.1104,,,,,,,,,,,,,,,,,,,,,
16-May-14,0.0261,,,,,,,,,,,,,,,,,,,,,
19-May-14,0.1405,,,,,,,,,,,,,,,,,,,,,
21-May-14,0.4243,,,,,,,,,,,,,,,,,,,,,
22-May-14,0.4928,,,,,,,,,,,,,,,,,,,,,
23-May-14,0.1324,,,,,,,,,,,,,,,,,,,,,
27-May-14,0.2582,,,,,,,,,,,,,,,,,,,,,
29-May-14,0.4584,,,,,,,,,,,,,,,,,,,,,
30-May-14,0.1188,,,,,,,,,,,,,,,,,,,,,
2-Jun-14,0.0114,,,,,,,,,,,,,,,,,,,,,
4-Jun-14,0.0355,,,,,,,,,,,,,,,,,,,,,
5-Jun-14,0.1087,,,,,,,,,,,,,,,,,,,,,
6-Jun-14,0.0672,,,,,,,,,,,,,,,,,,,,,
9-Jun-14,0.3329,,,,,,,,,,,,,,,,,,,,,
11-Jun-14,0.589,,,,,,,,,,,,,,,,,,,,,
12-Jun-14,0.1215,,,,,,,,,,,,,,,,,,,,,
13-Jun-14,0.0918,,,,,,,,,,,,,,,,,,,,,
16-Jun-14,0.0112,,,,,,,,,,,,,,,,,,,,,
18-Jun-14,0.8495,,,,,,,,,,,,,,,,,,,,,
19-Jun-14,0.2961,,,,,,,,,,,,,,,,,,,,,
20-Jun-14,0.0668,,,,,,,,,,,,,,,,,,,,,
23-Jun-14,0.0168,,,,,,,,,,,,,,,,,,,,,
25-Jun-14,0.7197,,,,,,,,,,,,,,,,,,,,,
26-Jun-14,0.0327,,,,,,,,,,,,,,,,,,,,,
27-Jun-14,0.0182,,,,,,,,,,,,,,,,,,,,,
30-Jun-14,0.0735,,,,,,,,,,,,,,,,,,,,,
2-Jul-14,0.2519,,,,,,,,,,,,,,,,,,,,,
3-Jul-14,0.025,,,,,,,,,,,,,,,,,,,,,
7-Jul-14,0.3396,,,,,,,,,,,,,,,,,,,,,
9-Jul-14,0.0057,,,,,,,,,,,,,,,,,,,,,
10-Jul-14,0.3566,,,,,,,,,,,,,,,,,,,,,
11-Jul-14,0.0462,,,,,,,,,,,,,,,,,,,,,
14-Jul-14,0.1225,,,,,,,,,,,,,,,,,,,,,
18-Jul-14,0.3145,,,,,,,,,,,,,,,,,,,,,
21-Jul-14,0.51,,,,,,,,,,,,,,,,,,,,,
23-Jul-14,0.0172,,,,,,,,,,,,,,,,,,,,,
25-Jul-14,0.0132,,,,,,,,,,,,,,,,,,,,,
28-Jul-14,0.1881,,,,,,,,,,,,,,,,,,,,,
30-Jul-14,0.0995,,,,,,,,,,,,,,,,,,,,,
31-Jul-14,0.0365,,,,,,,,,,,,,,,,,,,,,
1-Aug-14,0.0984,,,,,,,,,,,,,,,,,,,,,
4-Aug-14,0.0678,,,,,,,,,,,,,,,,,,,,,
6-Aug-14,0.1085,,,,,,,,,,,,,,,,,,,,,
7-Aug-14,0.0493,,,,,,,,,,,,,,,,,,,,,
8-Aug-14,0.045,,,,,,,,,,,,,,,,,,,,,
11-Aug-14,0.0006,,,,,,,,,,,,,,,,,,,,,
13-Aug-14,0.2556,,,,,,,,,,,,,,,,,,,,,
14-Aug-14,0.0623,,,,,,,,,,,,,,,,,,,,,
15-Aug-14,0.0316,,,,,,,,,,,,,,,,,,,,,
18-Aug-14,0.0539,,,,,,,,,,,,,,,,,,,,,
20-Aug-14,0.4015,,,,,,,,,,,,,,,,,,,,,
21-Aug-14,0.4205,,,,,,,,,,,,,,,,,,,,,
22-Aug-14,0.207,,,,,,,,,,,,,,,,,,,,,
25-Aug-14,0.1388,,,,,,,,,,,,,,,,,,,,,
27-Aug-14,0.2334,,,,,,,,,,,,,,,,,,,,,
28-Aug-14,0.2361,,,,,,,,,,,,,,,,,,,,,
29-Aug-14,0.1686,,,,,,,,,,,,,,,,,,,,,
2-Sep-14,0.0373,,,,,,,,,,,,,,,,,,,,,
4-Sep-14,0.1048,,,,,,,,,,,,,,,,,,,,,
5-Sep-14,0.106,,,,,,,,,,,,,,,,,,,,,
8-Sep-14,0.0043,,,,,,,,,,,,,,,,,,,,,
10-Sep-14,0.049,,,,,,,,,,,,,,,,,,,,,
11-Sep-14,0.3491,,,,,,,,,,,,,,,,,,,,,
12-Sep-14,0.4001,,,,,,,,,,,,,,,,,,,,,
15-Sep-14,0.153,,,,,,,,,,,,,,,,,,,,,
17-Sep-14,0.4902,,,,,,,,,,,,,,,,,,,,,
18-Sep-14,0.3163,,,,,,,,,,,,,,,,,,,,,
19-Sep-14,0.0628,,,,,,,,,,,,,,,,,,,,,
22-Sep-14,0.0127,,,,,,,,,,,,,,,,,,,,,
25-Sep-14,0.7038,,,,,,,,,,,,,,,,,,,,,
26-Sep-14,0.2301,,,,,,,,,,,,,,,,,,,,,
29-Sep-14,0.0219,,,,,,,,,,,,,,,,,,,,,
1-Oct-14,0.0286,,,,,,,,,,,,,,,,,,,,,
2-Oct-14,0.0317,,,,,,,,,,,,,,,,,,,,,
3-Oct-14,0.0301,,,,,,,,,,,,,,,,,,,,,
6-Oct-14,0.3361,,,,,,,,,,,,,,,,,,,,,
9-Oct-14,0.4015,,,,,,,,,,,,,,,,,,,,,
10-Oct-14,0.0683,,,,,,,,,,,,,,,,,,,,,
14-Oct-14,0.0474,,,,,,,,,,,,,,,,,,,,,
15-Oct-14,0.1554,,,,,,,,,,,,,,,,,,,,,
17-Oct-14,0.3641,,,,,,,,,,,,,,,,,,,,,
20-Oct-14,0.5556,,,,,,,,,,,,,,,,,,,,,
22-Oct-14,0.0292,,,,,,,,,,,,,,,,,,,,,
27-Oct-14,0.0624,,,,,,,,,,,,,,,,,,,,,
29-Oct-14,0.3075,,,,,,,,,,,,,,,,,,,,,
31-Oct-14,0.0015,,,,,,,,,,,,,,,,,,,,,
3-Nov-14,0.0101,,,,,,,,,,,,,,,,,,,,,
5-Nov-14,0.1098,,,,,,,,,,,,,,,,,,,,,
6-Nov-14,0.073,,,,,,,,,,,,,,,,,,,,,
7-Nov-14,0.0442,,,,,,,,,,,,,,,,,,,,,
10-Nov-14,0.1243,,,,,,,,,,,,,,,,,,,,,
13-Nov-14,0.0588,,,,,,,,,,,,,,,,,,,,,
14-Nov-14,0.0671,,,,,,,,,,,,,,,,,,,,,
17-Nov-14,0.0349,,,,,,,,,,,,,,,,,,,,,
19-Nov-14,0.0691,,,,,,,,,,,,,,,,,,,,,
20-Nov-14,1.0079,,,,,,,,,,,,,,,,,,,,,
21-Nov-14,0.1061,,,,,,,,,,,,,,,,,,,,,
24-Nov-14,0.2594,,,,,,,,,,,,,,,,,,,,,
26-Nov-14,0.2675,,,,,,,,,,,,,,,,,,,,,
28-Nov-14,0.3505,,,,,,,,,,,,,,,,,,,,,
1-Dec-14,0.2156,,,,,,,,,,,,,,,,,,,,,
3-Dec-14,0.18,,,,,,,,,,,,,,,,,,,,,
4-Dec-14,0.0448,,,,,,,,,,,,,,,,,,,,,
5-Dec-14,0.0109,,,,,,,,,,,,,,,,,,,,,
8-Dec-14,0.0766,,,,,,,,,,,,,,,,,,,,,
10-Dec-14,0.5718,,,,,,,,,,,,,,,,,,,,,
12-Dec-14,0.5164,,,,,,,,,,,,,,,,,,,,,
15-Dec-14,0.0101,,,,,,,,,,,,,,,,,,,,,
17-Dec-14,0.0721,,,,,,,,,,,,,,,,,,,,,
18-Dec-14,0.5542,,,,,,,,,,,,,,,,,,,,,
19-Dec-14,0.6973,,,,,,,,,,,,,,,,,,,,,
22-Dec-14,0.0669,,,,,,,,,,,,,,,,,,,,,
24-Dec-14,0.6387,,,,,,,,,,,,,,,,,,,,,
29-Dec-14,0.5681,,,,,,,,,,,,,,,,,,,,,
30-Dec-14,0.0133,,,,,,,,,,,,,,,,,,,,,
5-Jan-15,0.0123,,,,,,,,,,,,,,,,,,,,,
6-Jan-15,0.0592,,,,,,,,,,,,,,,,,,,,,
9-Jan-15,0.2568,,,,,,,,,,,,,,,,,,,,,
12-Jan-15,0.3877,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,0.0162,,,,,,,,,,,,,,,,,,,,,
23-Jan-15,0.2281,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,0.0243,,,,,,,,,,,,,,,,,,,,,
27-Jan-15,0.396,,,,,,,,,,,,,,,,,,,,,
30-Jan-15,0.003,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,0.6007,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,0.0279,,,,,,,,,,,,,,,,,,,,,
6-Feb-15,0.1775,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,0.0016,,,,,,,,,,,,,,,,,,,,,
10-Feb-15,0.0137,,,,,,,,,,,,,,,,,,,,,
13-Feb-15,0.1519,,,,,,,,,,,,,,,,,,,,,
17-Feb-15,0.0349,,,,,,,,,,,,,,,,,,,,,
23-Feb-15,0.8626,,,,,,,,,,,,,,,,,,,,,
24-Feb-15,0.1332,,,,,,,,,,,,,,,,,,,,,
27-Feb-15,0.0768,,,,,,,,,,,,,,,,,,,,,
2-Mar-15,0.4004,,,,,,,,,,,,,,,,,,,,,
5-Mar-15,0.03,,,,,,,,,,,,,,,,,,,,,
6-Mar-15,0.0342,,,,,,,,,,,,,,,,,,,,,
9-Mar-15,0.2982,,,,,,,,,,,,,,,,,,,,,
12-Mar-15,0.0943,,,,,,,,,,,,,,,,,,,,,
13-Mar-15,0.265,,,,,,,,,,,,,,,,,,,,,
16-Mar-15,0.9169,,,,,,,,,,,,,,,,,,,,,
19-Mar-15,0.3117,,,,,,,,,,,,,,,,,,,,,
20-Mar-15,0.08,,,,,,,,,,,,,,,,,,,,,
23-Mar-15,0.1731,,,,,,,,,,,,,,,,,,,,,
27-Mar-15,0.9192,,,,,,,,,,,,,,,,,,,,,
30-Mar-15,0.0959,,,,,,,,,,,,,,,,,,,,,
